Ticket_Key,Summary,Status,Assignee,Urgency,Priority,JIRA_URL,TriQ_Score,Quality_Issues,Client_CID,Issue_Category,Action_Required,Refined_Category
TRI-1424,Oxford CID 1702- Online ...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1424,7.5,Standard quality,1702.0,Other,RESOLVED,Portal Issues
TRI-1423,CID 426: Northfield Town...,Closed,,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1423,6.5,UNASSIGNED,426.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1422,Enterprise - CID 738 - D...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1422,7.5,Standard quality,738.0,Other,RESOLVED,Uncategorized
TRI-1421,CID: 861 - Delete Bills ...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1421,8.5,Standard quality,861.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1420,Enterprise - CID 738 - H...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1420,7.5,Standard quality,738.0,Other,RESOLVED,Uncategorized
TRI-1418,CID 1664 West Chester Ta...,Closed,bettina@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1418,7.5,Standard quality,1664.0,Other,RESOLVED,Uncategorized
TRI-1417,Heartland - Failed Autop...,Closed,nathaniel@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1417,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1416,CID: 203- October invoic...,Closed,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1416,8.5,Standard quality,203.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1414,CID: 1298 - Please Unpos...,Closed,stephanie.williams@munib@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1414,8.5,Standard quality,1298.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1413,CID: 977 -Summary Page i...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1413,8.5,Standard quality,977.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1412,CID 1447: Three Mile Wat...,Closed,,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1412,6.5,UNASSIGNED,1447.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1407,CID: 977 WhoDunnit - Whe...,Closed,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1407,8.5,Standard quality,977.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1406,CID: 1136 -Watersmart (P...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1406,8.5,Standard quality,1136.0,Integration,USE AS TEMPLATE,Integration
TRI-1405,CID: 1289 - Bills did no...,Closed,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1405,8.5,Standard quality,1289.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1403,CID: 897 - Past due repo...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1403,8.5,Standard quality,897.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1402,CID: 203- Bills not post...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1402,8.5,Standard quality,203.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1401,Paya Payments - during d...,Closed,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1401,6.5,Standard quality,,Payment Processing,RESOLVED,Payment Processing
TRI-1400,CID 1447: Three Mile Wat...,Closed,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1400,8.5,Standard quality,1447.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1399,CID 1369: Cabinet Mounta...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1399,8.5,Standard quality,1369.0,Other,USE AS TEMPLATE,Uncategorized
